,Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score
1195,23,92,1.0,2.0,0.0,9,52,2.0,1.0,1,2.0,1.0,1.0,2.0,2,0.0,0.0,0.0,1.0,C
1196,20,67,2.0,2.0,0.0,6,67,2.0,1.0,1,1.0,2.0,0.0,2.0,2,1.0,1.0,0.0,1.0,D
1197,23,76,1.0,1.0,1.0,7,57,2.0,1.0,1,1.0,1.0,0.0,0.0,3,0.0,0.0,1.0,1.0,D
1198,21,74,1.0,2.0,1.0,6,61,0.0,0.0,0,0.0,1.0,1.0,2.0,4,0.0,0.0,0.0,0.0,D
1199,28,92,0.0,1.0,0.0,10,69,1.0,1.0,4,0.0,1.0,0.0,1.0,4,0.0,0.0,1.0,1.0,C
1200,21,80,1.0,2.0,0.0,7,75,2.0,1.0,3,1.0,2.0,1.0,1.0,2,0.0,0.0,2.0,0.0,D
1201,17,65,0.0,0.0,1.0,5,55,1.0,1.0,2,0.0,1.0,0.0,2.0,3,0.0,0.0,0.0,1.0,D
1202,21,90,2.0,1.0,1.0,7,55,2.0,1.0,1,0.0,2.0,0.0,1.0,4,0.0,0.0,0.0,1.0,C
1203,23,76,1.0,1.0,0.0,8,84,2.0,1.0,2,2.0,1.0,0.0,2.0,4,0.0,1.0,0.0,1.0,C
1204,20,71,1.0,1.0,0.0,7,70,2.0,1.0,0,2.0,2.0,0.0,0.0,4,0.0,0.0,0.0,1.0,D
1205,20,75,1.0,0.0,1.0,6,59,1.0,1.0,2,1.0,1.0,0.0,0.0,1,0.0,2.0,1.0,0.0,D
1206,16,80,2.0,2.0,1.0,9,62,0.0,1.0,0,2.0,1.0,0.0,1.0,4,0.0,2.0,0.0,1.0,D
1207,16,74,0.0,1.0,1.0,9,86,0.0,1.0,1,0.0,1.0,1.0,1.0,2,0.0,0.0,0.0,1.0,D
1208,12,70,1.0,2.0,0.0,5,53,1.0,1.0,2,0.0,1.0,1.0,2.0,3,0.0,1.0,0.0,0.0,D
1209,30,76,1.0,1.0,1.0,6,75,0.0,1.0,3,2.0,1.0,0.0,2.0,3,0.0,1.0,0.0,1.0,C
1210,13,61,2.0,0.0,0.0,7,68,0.0,0.0,1,1.0,1.0,0.0,1.0,2,0.0,0.0,0.0,0.0,E
1211,16,91,1.0,1.0,1.0,6,91,1.0,1.0,1,1.0,1.0,0.0,1.0,2,0.0,0.0,1.0,1.0,D
1212,16,67,1.0,2.0,0.0,8,90,2.0,1.0,1,2.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,D
1213,25,62,1.0,1.0,0.0,10,84,0.0,1.0,2,0.0,1.0,0.0,2.0,3,0.0,1.0,0.0,1.0,D
1214,18,86,2.0,0.0,1.0,6,69,0.0,1.0,2,1.0,2.0,0.0,2.0,2,0.0,0.0,0.0,0.0,D
1215,27,91,0.0,2.0,1.0,9,82,1.0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,0.0,2.0,0.0,D
1216,16,93,1.0,1.0,1.0,5,82,0.0,1.0,5,2.0,1.0,0.0,2.0,1,0.0,0.0,0.0,0.0,C
1217,22,80,0.0,1.0,0.0,8,67,0.0,1.0,2,0.0,0.0,1.0,2.0,2,0.0,2.0,1.0,0.0,D
1218,15,68,0.0,1.0,1.0,6,94,0.0,1.0,0,1.0,2.0,0.0,1.0,5,0.0,2.0,0.0,1.0,D
1219,33,89,0.0,1.0,0.0,8,99,1.0,1.0,2,2.0,2.0,1.0,2.0,4,0.0,1.0,1.0,0.0,C
1220,13,88,2.0,1.0,0.0,4,66,0.0,1.0,1,0.0,2.0,0.0,2.0,4,0.0,0.0,0.0,1.0,D
1221,22,70,1.0,2.0,1.0,5,90,2.0,1.0,1,1.0,2.0,0.0,1.0,3,0.0,1.0,2.0,1.0,D
1222,24,96,2.0,2.0,0.0,8,75,0.0,1.0,1,1.0,1.0,0.0,2.0,1,0.0,1.0,1.0,1.0,C
1223,22,64,1.0,1.0,0.0,6,73,2.0,1.0,3,1.0,1.0,0.0,2.0,4,0.0,2.0,1.0,1.0,D
1224,19,99,2.0,1.0,0.0,7,69,1.0,1.0,1,2.0,1.0,0.0,2.0,3,0.0,0.0,0.0,0.0,C
1225,19,94,1.0,0.0,1.0,10,65,2.0,1.0,1,0.0,2.0,0.0,0.0,3,0.0,2.0,1.0,0.0,D
1226,20,88,0.0,0.0,0.0,7,96,0.0,1.0,0,2.0,2.0,0.0,2.0,3,0.0,2.0,1.0,0.0,D
1227,19,98,1.0,1.0,1.0,8,87,1.0,1.0,0,1.0,1.0,1.0,0.0,6,0.0,0.0,0.0,0.0,C
1228,26,89,1.0,1.0,0.0,6,72,2.0,1.0,1,0.0,1.0,0.0,1.0,3,1.0,1.0,0.0,1.0,D
1229,33,68,1.0,0.0,1.0,5,88,1.0,1.0,2,0.0,1.0,0.0,0.0,1,0.0,1.0,1.0,0.0,D
1230,17,78,1.0,1.0,0.0,7,86,1.0,0.0,0,0.0,0.0,0.0,1.0,3,0.0,1.0,0.0,1.0,D
1231,12,63,1.0,2.0,0.0,5,63,0.0,1.0,4,0.0,1.0,1.0,2.0,2,0.0,0.0,1.0,0.0,D
1232,19,76,1.0,2.0,1.0,6,59,1.0,1.0,1,1.0,1.0,0.0,1.0,3,0.0,0.0,0.0,1.0,D
1233,35,90,2.0,1.0,1.0,7,92,0.0,0.0,0,0.0,1.0,1.0,1.0,4,0.0,0.0,0.0,0.0,C
1234,15,75,1.0,2.0,1.0,7,91,2.0,1.0,0,1.0,2.0,0.0,1.0,3,0.0,1.0,1.0,0.0,D
1235,30,73,2.0,1.0,1.0,8,100,1.0,1.0,2,2.0,2.0,0.0,1.0,2,0.0,0.0,0.0,1.0,C
1236,30,84,2.0,1.0,0.0,8,51,0.0,1.0,1,0.0,1.0,0.0,2.0,4,1.0,2.0,2.0,0.0,D
1237,17,95,0.0,2.0,0.0,5,77,1.0,1.0,2,1.0,1.0,0.0,2.0,4,0.0,0.0,1.0,1.0,D
1238,23,62,0.0,2.0,1.0,6,85,1.0,1.0,1,0.0,1.0,0.0,0.0,3,1.0,1.0,1.0,0.0,D
1239,30,75,1.0,1.0,1.0,4,79,0.0,1.0,0,1.0,1.0,0.0,0.0,4,0.0,0.0,1.0,0.0,D
1240,18,66,1.0,1.0,0.0,6,86,1.0,1.0,0,2.0,1.0,0.0,2.0,2,0.0,0.0,1.0,1.0,D
1241,19,88,1.0,2.0,1.0,8,57,0.0,0.0,1,1.0,0.0,1.0,0.0,4,0.0,1.0,0.0,0.0,D
1242,17,64,1.0,1.0,0.0,9,50,1.0,1.0,2,0.0,2.0,0.0,2.0,4,0.0,0.0,1.0,1.0,D
1243,14,87,1.0,1.0,1.0,7,55,1.0,1.0,2,0.0,2.0,1.0,2.0,4,0.0,2.0,0.0,0.0,D
1244,16,71,1.0,2.0,0.0,9,69,1.0,1.0,1,0.0,1.0,0.0,1.0,4,0.0,2.0,0.0,1.0,D
1245,13,68,0.0,0.0,1.0,8,66,1.0,1.0,0,1.0,0.0,0.0,1.0,4,1.0,1.0,0.0,0.0,E
1246,20,97,2.0,1.0,1.0,7,94,2.0,1.0,1,1.0,1.0,0.0,0.0,1,0.0,1.0,1.0,0.0,C
1247,15,61,1.0,2.0,1.0,6,54,1.0,1.0,0,2.0,2.0,1.0,1.0,2,0.0,2.0,0.0,0.0,D
1248,21,78,1.0,1.0,0.0,4,72,1.0,1.0,1,1.0,2.0,0.0,1.0,4,0.0,2.0,0.0,0.0,D
1249,11,61,1.0,1.0,1.0,9,98,2.0,1.0,0,1.0,2.0,0.0,0.0,2,0.0,0.0,1.0,0.0,D
1250,22,79,0.0,1.0,0.0,7,75,0.0,1.0,1,0.0,2.0,1.0,1.0,3,0.0,0.0,0.0,1.0,D
1251,25,80,1.0,1.0,1.0,9,57,0.0,1.0,2,0.0,2.0,0.0,2.0,3,0.0,0.0,1.0,1.0,D
1252,8,73,0.0,1.0,1.0,6,65,2.0,1.0,1,0.0,1.0,0.0,1.0,4,0.0,1.0,1.0,0.0,D
1254,27,75,1.0,1.0,1.0,7,51,2.0,1.0,1,1.0,0.0,0.0,0.0,2,0.0,2.0,0.0,0.0,D
1255,13,87,0.0,1.0,1.0,6,98,0.0,1.0,0,2.0,2.0,0.0,2.0,3,1.0,2.0,1.0,0.0,D
1256,30,91,1.0,1.0,1.0,7,78,2.0,1.0,3,1.0,1.0,1.0,2.0,2,0.0,2.0,0.0,0.0,C
1257,23,81,1.0,1.0,0.0,7,85,0.0,1.0,0,1.0,1.0,0.0,2.0,4,0.0,0.0,0.0,0.0,D
1258,16,84,0.0,1.0,0.0,7,75,2.0,1.0,2,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,1.0,D
1259,20,68,0.0,1.0,0.0,6,98,2.0,1.0,0,0.0,2.0,0.0,0.0,4,0.0,0.0,0.0,1.0,D
1261,20,66,0.0,1.0,1.0,6,83,1.0,1.0,2,0.0,1.0,1.0,1.0,3,0.0,1.0,0.0,0.0,D
1262,23,70,1.0,2.0,1.0,9,93,1.0,1.0,0,0.0,2.0,0.0,1.0,2,1.0,2.0,1.0,1.0,D
1263,14,69,1.0,2.0,1.0,6,93,0.0,0.0,2,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,D
1264,21,81,2.0,1.0,1.0,4,51,1.0,1.0,0,1.0,1.0,1.0,2.0,2,0.0,1.0,1.0,1.0,D
1265,12,83,2.0,0.0,1.0,5,64,1.0,1.0,1,2.0,1.0,1.0,0.0,2,0.0,2.0,0.0,1.0,D
1266,19,98,2.0,0.0,1.0,7,62,2.0,1.0,1,0.0,2.0,0.0,1.0,2,0.0,0.0,0.0,1.0,C
1267,15,68,1.0,1.0,1.0,6,50,2.0,1.0,2,2.0,0.0,0.0,1.0,3,0.0,0.0,1.0,0.0,D
1268,16,86,2.0,1.0,1.0,7,94,1.0,1.0,2,0.0,2.0,0.0,1.0,3,0.0,0.0,1.0,1.0,D
1269,27,93,1.0,0.0,1.0,6,66,1.0,1.0,2,1.0,1.0,0.0,0.0,3,0.0,1.0,1.0,1.0,C
1270,27,82,1.0,1.0,1.0,9,67,0.0,1.0,1,0.0,2.0,1.0,1.0,2,0.0,0.0,1.0,0.0,D
1271,24,70,1.0,2.0,0.0,8,55,1.0,1.0,4,0.0,2.0,0.0,2.0,4,0.0,2.0,1.0,1.0,D
1272,13,71,1.0,1.0,1.0,10,99,1.0,1.0,0,0.0,1.0,0.0,1.0,3,0.0,2.0,0.0,0.0,D
1273,18,62,0.0,2.0,1.0,6,91,2.0,0.0,4,0.0,1.0,1.0,1.0,1,0.0,0.0,1.0,0.0,D
1274,27,72,0.0,0.0,1.0,7,79,1.0,1.0,2,2.0,2.0,0.0,2.0,2,0.0,2.0,1.0,1.0,D
1275,21,90,2.0,0.0,1.0,9,89,0.0,1.0,1,0.0,0.0,0.0,1.0,2,0.0,0.0,2.0,1.0,D
1276,34,62,2.0,0.0,0.0,8,89,0.0,1.0,3,0.0,1.0,1.0,1.0,4,0.0,1.0,1.0,1.0,D
1277,22,69,1.0,2.0,1.0,6,83,1.0,1.0,1,0.0,1.0,0.0,2.0,2,0.0,1.0,1.0,1.0,D
1278,21,88,1.0,1.0,1.0,8,59,0.0,0.0,2,1.0,1.0,1.0,0.0,1,0.0,2.0,0.0,0.0,D
1279,18,91,2.0,1.0,0.0,8,86,2.0,1.0,1,1.0,1.0,0.0,1.0,4,1.0,0.0,1.0,0.0,D
1281,19,88,1.0,2.0,0.0,6,86,1.0,1.0,4,1.0,1.0,0.0,2.0,3,1.0,1.0,1.0,0.0,C
1282,24,76,1.0,1.0,0.0,7,77,1.0,1.0,3,1.0,1.0,1.0,0.0,4,0.0,2.0,1.0,1.0,D
1283,26,66,0.0,1.0,1.0,9,98,1.0,1.0,2,0.0,1.0,0.0,1.0,2,0.0,1.0,0.0,0.0,D
1284,15,76,1.0,2.0,1.0,8,81,1.0,1.0,2,0.0,1.0,1.0,1.0,4,0.0,2.0,1.0,1.0,D
1285,12,83,1.0,1.0,0.0,6,79,1.0,1.0,1,2.0,0.0,0.0,1.0,4,0.0,0.0,1.0,1.0,D
1286,9,98,1.0,1.0,0.0,6,92,1.0,1.0,0,1.0,1.0,0.0,1.0,5,0.0,0.0,1.0,0.0,D
1287,23,63,1.0,1.0,0.0,8,69,2.0,1.0,2,1.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,D
1288,13,80,0.0,2.0,1.0,4,66,2.0,1.0,2,0.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,D
1289,7,73,2.0,1.0,1.0,6,75,1.0,1.0,3,0.0,1.0,0.0,1.0,3,0.0,1.0,0.0,1.0,D
1290,22,80,0.0,0.0,0.0,9,79,2.0,1.0,0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,1.0,D
1291,35,61,1.0,2.0,1.0,7,61,0.0,1.0,2,1.0,1.0,1.0,2.0,4,1.0,0.0,0.0,0.0,D
1292,20,73,2.0,1.0,1.0,6,84,2.0,1.0,0,1.0,1.0,0.0,2.0,3,0.0,0.0,1.0,0.0,D
1293,25,93,1.0,2.0,0.0,5,90,0.0,1.0,1,1.0,1.0,0.0,2.0,2,0.0,1.0,0.0,0.0,C
1294,20,82,1.0,1.0,1.0,8,79,0.0,1.0,1,0.0,1.0,0.0,2.0,4,0.0,0.0,0.0,0.0,D
1295,19,78,1.0,1.0,0.0,7,76,2.0,1.0,2,1.0,0.0,0.0,1.0,3,0.0,1.0,1.0,1.0,D
1296,26,71,2.0,0.0,0.0,7,65,1.0,1.0,1,0.0,1.0,0.0,2.0,3,0.0,1.0,0.0,1.0,D
1297,18,72,2.0,2.0,1.0,8,95,1.0,1.0,1,1.0,1.0,0.0,0.0,4,0.0,0.0,1.0,0.0,D
1298,22,75,1.0,1.0,0.0,7,88,0.0,1.0,0,0.0,1.0,1.0,1.0,3,0.0,2.0,2.0,0.0,D
1299,22,93,2.0,1.0,0.0,7,74,0.0,1.0,2,1.0,2.0,0.0,0.0,3,0.0,1.0,2.0,0.0,C
1300,16,99,0.0,1.0,1.0,5,83,0.0,1.0,0,0.0,2.0,1.0,1.0,4,0.0,2.0,0.0,1.0,D
1301,26,78,2.0,2.0,1.0,5,67,0.0,1.0,1,2.0,2.0,1.0,0.0,3,0.0,0.0,1.0,0.0,D
1302,19,76,2.0,1.0,1.0,8,53,1.0,1.0,1,1.0,1.0,0.0,0.0,4,0.0,1.0,0.0,1.0,D
1303,15,94,1.0,0.0,0.0,8,60,1.0,1.0,2,1.0,1.0,0.0,1.0,4,0.0,0.0,2.0,0.0,D
1304,23,77,2.0,2.0,1.0,8,54,1.0,1.0,1,0.0,1.0,0.0,0.0,3,0.0,1.0,1.0,1.0,D
1305,15,82,1.0,2.0,1.0,6,75,1.0,1.0,1,1.0,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,D
1306,20,69,1.0,1.0,1.0,8,81,2.0,1.0,2,1.0,1.0,0.0,2.0,4,0.0,0.0,0.0,0.0,D
1307,20,90,2.0,2.0,1.0,6,69,1.0,1.0,2,2.0,2.0,0.0,1.0,3,0.0,0.0,0.0,1.0,C
1308,27,81,1.0,0.0,1.0,9,77,0.0,1.0,1,1.0,2.0,0.0,1.0,4,0.0,1.0,1.0,1.0,D
1309,23,92,1.0,0.0,1.0,6,54,2.0,1.0,3,1.0,1.0,0.0,2.0,2,1.0,2.0,0.0,0.0,C
1310,20,91,1.0,1.0,1.0,6,88,1.0,1.0,1,0.0,1.0,0.0,2.0,4,0.0,0.0,1.0,0.0,D
1311,25,69,2.0,0.0,1.0,7,52,2.0,1.0,1,0.0,1.0,0.0,2.0,4,0.0,0.0,1.0,0.0,D
1312,28,89,2.0,2.0,0.0,8,82,1.0,1.0,0,1.0,1.0,0.0,0.0,3,0.0,2.0,2.0,0.0,C
1313,23,92,1.0,2.0,0.0,7,72,1.0,1.0,0,0.0,1.0,0.0,1.0,4,0.0,1.0,2.0,1.0,D
1314,20,74,1.0,1.0,1.0,7,59,0.0,1.0,5,2.0,1.0,0.0,2.0,4,0.0,0.0,0.0,1.0,D
1315,12,67,2.0,2.0,0.0,6,76,2.0,1.0,1,0.0,1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,D
1316,14,60,1.0,0.0,1.0,7,89,0.0,1.0,2,1.0,1.0,0.0,1.0,3,0.0,0.0,1.0,0.0,D
1317,18,78,2.0,1.0,1.0,7,71,0.0,1.0,3,1.0,1.0,0.0,1.0,4,0.0,0.0,1.0,0.0,D
1318,16,74,2.0,2.0,1.0,6,68,0.0,1.0,2,1.0,1.0,0.0,1.0,4,0.0,1.0,0.0,0.0,D
1319,19,82,1.0,2.0,1.0,7,57,1.0,1.0,1,1.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,D
1320,20,68,1.0,1.0,1.0,7,80,0.0,1.0,0,0.0,1.0,1.0,1.0,4,0.0,0.0,0.0,1.0,D
1321,23,94,1.0,0.0,1.0,10,91,2.0,1.0,1,1.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,C
1322,20,70,1.0,1.0,1.0,6,78,2.0,1.0,0,1.0,1.0,1.0,2.0,2,0.0,1.0,0.0,1.0,D
1323,23,69,1.0,1.0,1.0,6,58,2.0,1.0,0,1.0,1.0,0.0,1.0,1,0.0,2.0,0.0,1.0,D
1324,20,79,2.0,1.0,1.0,7,83,2.0,1.0,2,1.0,1.0,0.0,2.0,2,0.0,0.0,1.0,1.0,D
1325,8,80,2.0,0.0,0.0,6,52,2.0,1.0,2,1.0,1.0,0.0,2.0,1,0.0,0.0,0.0,1.0,D
1326,14,69,1.0,1.0,1.0,5,92,2.0,1.0,3,0.0,0.0,0.0,0.0,2,0.0,2.0,1.0,1.0,D
1327,19,71,2.0,2.0,0.0,5,96,2.0,1.0,2,0.0,1.0,1.0,1.0,0,1.0,1.0,0.0,1.0,D
1328,13,67,1.0,1.0,1.0,6,80,2.0,1.0,1,0.0,2.0,0.0,0.0,2,0.0,0.0,1.0,0.0,D
1329,24,89,1.0,0.0,1.0,6,94,0.0,1.0,2,1.0,1.0,0.0,1.0,2,0.0,0.0,2.0,0.0,D
1331,27,78,2.0,1.0,0.0,7,61,1.0,0.0,1,0.0,1.0,0.0,0.0,3,0.0,0.0,1.0,1.0,D
1332,19,89,1.0,2.0,1.0,4,66,0.0,1.0,1,0.0,1.0,0.0,2.0,1,0.0,2.0,0.0,1.0,D
1333,29,89,1.0,0.0,1.0,8,89,0.0,1.0,1,1.0,2.0,1.0,1.0,4,0.0,0.0,1.0,0.0,C
1334,21,66,1.0,1.0,1.0,6,74,1.0,1.0,2,1.0,2.0,1.0,1.0,4,0.0,0.0,0.0,1.0,D
1335,18,99,1.0,1.0,0.0,6,67,1.0,1.0,5,0.0,1.0,0.0,2.0,3,0.0,2.0,0.0,1.0,C
1336,16,93,1.0,1.0,1.0,8,58,1.0,1.0,1,2.0,2.0,0.0,2.0,4,0.0,1.0,0.0,1.0,C
1337,18,68,0.0,1.0,0.0,8,91,2.0,1.0,1,0.0,2.0,1.0,1.0,3,0.0,2.0,0.0,1.0,D
1338,18,67,2.0,1.0,0.0,6,51,1.0,1.0,0,1.0,2.0,0.0,2.0,2,0.0,1.0,0.0,1.0,D
1339,21,65,1.0,1.0,1.0,8,67,1.0,1.0,1,0.0,1.0,0.0,2.0,2,0.0,1.0,1.0,0.0,D
1340,21,66,1.0,1.0,0.0,9,62,0.0,0.0,3,1.0,1.0,1.0,2.0,2,0.0,0.0,0.0,0.0,D
1341,20,90,0.0,1.0,0.0,5,56,1.0,0.0,3,1.0,1.0,0.0,2.0,2,0.0,0.0,1.0,0.0,D
1342,23,79,2.0,2.0,1.0,8,59,0.0,1.0,1,0.0,2.0,0.0,0.0,4,0.0,1.0,1.0,0.0,D
1343,27,91,1.0,2.0,1.0,5,75,0.0,1.0,1,2.0,2.0,0.0,1.0,4,0.0,1.0,0.0,0.0,C
1344,26,90,2.0,2.0,0.0,9,71,0.0,1.0,0,2.0,0.0,1.0,0.0,2,0.0,1.0,0.0,1.0,C
1345,11,84,2.0,1.0,1.0,6,76,2.0,1.0,3,0.0,2.0,0.0,0.0,3,0.0,0.0,1.0,1.0,D
1346,5,87,2.0,0.0,0.0,6,86,1.0,1.0,2,1.0,2.0,0.0,2.0,3,0.0,2.0,0.0,1.0,D
1347,26,61,2.0,1.0,1.0,9,95,1.0,1.0,0,1.0,1.0,1.0,0.0,6,0.0,1.0,0.0,0.0,D
1348,12,72,0.0,2.0,1.0,8,56,2.0,1.0,3,0.0,1.0,0.0,2.0,1,1.0,0.0,1.0,0.0,D
1349,19,86,1.0,0.0,0.0,6,54,0.0,1.0,1,2.0,2.0,1.0,2.0,5,0.0,2.0,0.0,0.0,D
1350,13,60,1.0,1.0,1.0,7,66,1.0,1.0,2,0.0,1.0,0.0,2.0,3,0.0,2.0,0.0,0.0,D
1351,9,61,2.0,1.0,1.0,6,77,0.0,0.0,1,2.0,1.0,1.0,1.0,2,0.0,0.0,0.0,0.0,B
1352,23,94,2.0,1.0,0.0,5,55,2.0,1.0,2,1.0,1.0,0.0,2.0,2,1.0,0.0,0.0,0.0,C
1353,25,87,2.0,1.0,0.0,7,86,1.0,1.0,4,1.0,0.0,1.0,0.0,2,0.0,1.0,0.0,0.0,C
1354,17,71,0.0,2.0,1.0,6,78,0.0,1.0,0,1.0,1.0,0.0,2.0,4,0.0,1.0,0.0,1.0,D
1355,4,88,1.0,2.0,0.0,6,87,0.0,1.0,1,1.0,2.0,0.0,1.0,4,0.0,1.0,0.0,0.0,D
1356,17,92,1.0,1.0,1.0,9,68,2.0,1.0,0,1.0,0.0,1.0,2.0,3,0.0,1.0,0.0,1.0,D
1357,22,72,0.0,1.0,0.0,6,70,0.0,1.0,1,2.0,1.0,0.0,1.0,3,0.0,2.0,2.0,0.0,D
1358,11,61,0.0,1.0,1.0,7,90,2.0,1.0,0,1.0,2.0,0.0,1.0,3,0.0,0.0,0.0,1.0,D
1359,21,97,1.0,1.0,1.0,9,63,1.0,1.0,0,1.0,1.0,0.0,2.0,1,0.0,0.0,1.0,0.0,D
1360,20,74,2.0,2.0,0.0,7,69,0.0,1.0,2,2.0,2.0,1.0,1.0,2,0.0,1.0,0.0,0.0,D
1361,23,64,1.0,1.0,0.0,6,51,1.0,1.0,1,1.0,1.0,0.0,2.0,5,0.0,1.0,0.0,0.0,D
1362,21,80,1.0,2.0,0.0,7,78,1.0,1.0,1,0.0,2.0,1.0,0.0,4,0.0,0.0,1.0,1.0,D
1363,14,91,1.0,1.0,1.0,8,93,1.0,1.0,0,1.0,1.0,0.0,1.0,3,0.0,0.0,1.0,0.0,D
1364,27,69,1.0,1.0,0.0,8,51,1.0,1.0,1,2.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,D
1365,19,71,2.0,1.0,1.0,10,81,1.0,1.0,2,1.0,2.0,0.0,2.0,3,0.0,0.0,0.0,1.0,D
1366,20,70,1.0,2.0,1.0,6,92,1.0,1.0,2,1.0,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,D
1368,17,68,1.0,2.0,1.0,5,66,1.0,1.0,1,2.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,D
1369,15,83,2.0,2.0,1.0,8,100,1.0,1.0,0,1.0,1.0,0.0,2.0,3,0.0,1.0,0.0,1.0,C
1370,19,97,1.0,2.0,0.0,7,53,1.0,1.0,2,0.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.0,D
1371,30,66,1.0,2.0,0.0,7,61,0.0,1.0,0,2.0,2.0,1.0,2.0,2,0.0,0.0,2.0,0.0,D
1372,12,99,0.0,1.0,0.0,6,94,1.0,1.0,2,1.0,1.0,0.0,1.0,3,0.0,2.0,1.0,0.0,D
1373,10,98,0.0,1.0,1.0,6,65,1.0,1.0,1,0.0,2.0,1.0,2.0,2,0.0,0.0,0.0,0.0,D
1374,29,95,2.0,1.0,1.0,7,91,0.0,1.0,1,0.0,1.0,0.0,1.0,3,0.0,0.0,1.0,1.0,C
1375,19,69,1.0,1.0,1.0,6,67,1.0,0.0,4,2.0,2.0,1.0,2.0,4,0.0,2.0,1.0,0.0,D
1376,16,85,1.0,2.0,1.0,7,91,2.0,1.0,0,1.0,1.0,0.0,1.0,2,0.0,2.0,1.0,0.0,D
1377,26,90,1.0,0.0,1.0,7,84,0.0,1.0,1,1.0,1.0,0.0,2.0,3,0.0,0.0,1.0,0.0,C
1378,16,99,2.0,1.0,1.0,5,73,2.0,1.0,1,1.0,1.0,1.0,2.0,5,1.0,1.0,2.0,0.0,C
1379,31,67,0.0,2.0,1.0,5,76,1.0,1.0,2,1.0,2.0,0.0,2.0,4,0.0,1.0,0.0,0.0,C
1380,24,91,2.0,0.0,1.0,6,59,1.0,1.0,0,0.0,1.0,1.0,1.0,4,0.0,0.0,0.0,0.0,D
1381,17,74,1.0,1.0,0.0,9,56,1.0,1.0,1,1.0,2.0,1.0,0.0,3,0.0,0.0,1.0,0.0,D
1382,33,67,2.0,1.0,1.0,6,86,1.0,1.0,4,1.0,2.0,0.0,2.0,3,1.0,0.0,0.0,1.0,C
1383,16,77,2.0,2.0,0.0,7,92,0.0,1.0,2,1.0,1.0,0.0,0.0,2,0.0,1.0,0.0,0.0,D
1384,24,92,1.0,1.0,1.0,5,86,2.0,1.0,3,1.0,2.0,0.0,1.0,2,0.0,0.0,0.0,1.0,C
1385,22,79,0.0,2.0,1.0,6,96,1.0,1.0,1,2.0,1.0,0.0,1.0,2,0.0,1.0,1.0,0.0,D
1386,28,82,0.0,1.0,1.0,5,95,1.0,1.0,0,2.0,0.0,0.0,1.0,3,0.0,0.0,0.0,0.0,D
1387,29,100,2.0,2.0,1.0,8,89,1.0,1.0,2,1.0,1.0,1.0,1.0,3,0.0,0.0,1.0,1.0,C
1388,20,76,0.0,1.0,1.0,5,95,1.0,1.0,4,0.0,2.0,0.0,2.0,3,0.0,0.0,0.0,0.0,D
1389,15,85,1.0,1.0,0.0,8,58,2.0,1.0,1,0.0,1.0,1.0,0.0,3,0.0,1.0,0.0,0.0,D
1390,23,75,1.0,1.0,1.0,8,87,0.0,1.0,0,2.0,0.0,0.0,2.0,1,0.0,0.0,0.0,1.0,D
1391,16,76,1.0,0.0,0.0,7,88,2.0,1.0,0,0.0,1.0,0.0,2.0,2,0.0,2.0,0.0,0.0,D
1392,32,88,0.0,1.0,0.0,8,58,0.0,1.0,3,0.0,2.0,1.0,0.0,3,0.0,0.0,1.0,0.0,D
1394,18,82,2.0,0.0,1.0,8,50,1.0,1.0,1,2.0,1.0,0.0,2.0,3,0.0,0.0,1.0,0.0,D
1395,21,91,1.0,2.0,0.0,5,72,1.0,1.0,3,0.0,1.0,0.0,0.0,3,1.0,0.0,0.0,1.0,D
1396,12,64,1.0,1.0,0.0,9,51,0.0,0.0,2,0.0,1.0,0.0,1.0,4,0.0,1.0,0.0,0.0,E
1397,14,68,1.0,2.0,0.0,7,76,1.0,1.0,2,2.0,1.0,0.0,2.0,3,0.0,0.0,0.0,0.0,D
1398,27,80,2.0,2.0,0.0,10,71,2.0,1.0,4,0.0,0.0,0.0,1.0,2,0.0,1.0,0.0,0.0,C
1400,14,70,1.0,1.0,1.0,9,88,0.0,1.0,0,2.0,1.0,1.0,2.0,4,0.0,1.0,1.0,1.0,D
1401,23,81,1.0,1.0,0.0,7,88,0.0,1.0,1,0.0,1.0,0.0,2.0,4,0.0,2.0,0.0,0.0,D
