Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score
20,90,0.0,1.0,0.0,5,56,1.0,0.0,3,1.0,1.0,0.0,2.0,2,0.0,0.0,1.0,0.0,D
23,79,2.0,2.0,1.0,8,59,0.0,1.0,1,0.0,2.0,0.0,0.0,4,0.0,1.0,1.0,0.0,D
27,91,1.0,2.0,1.0,5,75,0.0,1.0,1,2.0,2.0,0.0,1.0,4,0.0,1.0,0.0,0.0,C
26,90,2.0,2.0,0.0,9,71,0.0,1.0,0,2.0,0.0,1.0,0.0,2,0.0,1.0,0.0,1.0,C
11,84,2.0,1.0,1.0,6,76,2.0,1.0,3,0.0,2.0,0.0,0.0,3,0.0,0.0,1.0,1.0,D
5,87,2.0,0.0,0.0,6,86,1.0,1.0,2,1.0,2.0,0.0,2.0,3,0.0,2.0,0.0,1.0,D
26,61,2.0,1.0,1.0,9,95,1.0,1.0,0,1.0,1.0,1.0,0.0,6,0.0,1.0,0.0,0.0,D
12,72,0.0,2.0,1.0,8,56,2.0,1.0,3,0.0,1.0,0.0,2.0,1,1.0,0.0,1.0,0.0,D
19,86,1.0,0.0,0.0,6,54,0.0,1.0,1,2.0,2.0,1.0,2.0,5,0.0,2.0,0.0,0.0,D
13,60,1.0,1.0,1.0,7,66,1.0,1.0,2,0.0,1.0,0.0,2.0,3,0.0,2.0,0.0,0.0,D
9,61,2.0,1.0,1.0,6,77,0.0,0.0,1,2.0,1.0,1.0,1.0,2,0.0,0.0,0.0,0.0,B
23,94,2.0,1.0,0.0,5,55,2.0,1.0,2,1.0,1.0,0.0,2.0,2,1.0,0.0,0.0,0.0,C
25,87,2.0,1.0,0.0,7,86,1.0,1.0,4,1.0,0.0,1.0,0.0,2,0.0,1.0,0.0,0.0,C
17,71,0.0,2.0,1.0,6,78,0.0,1.0,0,1.0,1.0,0.0,2.0,4,0.0,1.0,0.0,1.0,D
4,88,1.0,2.0,0.0,6,87,0.0,1.0,1,1.0,2.0,0.0,1.0,4,0.0,1.0,0.0,0.0,D
17,92,1.0,1.0,1.0,9,68,2.0,1.0,0,1.0,0.0,1.0,2.0,3,0.0,1.0,0.0,1.0,D
22,72,0.0,1.0,0.0,6,70,0.0,1.0,1,2.0,1.0,0.0,1.0,3,0.0,2.0,2.0,0.0,D
11,61,0.0,1.0,1.0,7,90,2.0,1.0,0,1.0,2.0,0.0,1.0,3,0.0,0.0,0.0,1.0,D
21,97,1.0,1.0,1.0,9,63,1.0,1.0,0,1.0,1.0,0.0,2.0,1,0.0,0.0,1.0,0.0,D
20,74,2.0,2.0,0.0,7,69,0.0,1.0,2,2.0,2.0,1.0,1.0,2,0.0,1.0,0.0,0.0,D
23,64,1.0,1.0,0.0,6,51,1.0,1.0,1,1.0,1.0,0.0,2.0,5,0.0,1.0,0.0,0.0,D
21,80,1.0,2.0,0.0,7,78,1.0,1.0,1,0.0,2.0,1.0,0.0,4,0.0,0.0,1.0,1.0,D
14,91,1.0,1.0,1.0,8,93,1.0,1.0,0,1.0,1.0,0.0,1.0,3,0.0,0.0,1.0,0.0,D
27,69,1.0,1.0,0.0,8,51,1.0,1.0,1,2.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,D
19,71,2.0,1.0,1.0,10,81,1.0,1.0,2,1.0,2.0,0.0,2.0,3,0.0,0.0,0.0,1.0,D
20,70,1.0,2.0,1.0,6,92,1.0,1.0,2,1.0,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,D
17,68,1.0,2.0,1.0,5,66,1.0,1.0,1,2.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,D
15,83,2.0,2.0,1.0,8,100,1.0,1.0,0,1.0,1.0,0.0,2.0,3,0.0,1.0,0.0,1.0,C
19,97,1.0,2.0,0.0,7,53,1.0,1.0,2,0.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.0,D
30,66,1.0,2.0,0.0,7,61,0.0,1.0,0,2.0,2.0,1.0,2.0,2,0.0,0.0,2.0,0.0,D
12,99,0.0,1.0,0.0,6,94,1.0,1.0,2,1.0,1.0,0.0,1.0,3,0.0,2.0,1.0,0.0,D
10,98,0.0,1.0,1.0,6,65,1.0,1.0,1,0.0,2.0,1.0,2.0,2,0.0,0.0,0.0,0.0,D
29,95,2.0,1.0,1.0,7,91,0.0,1.0,1,0.0,1.0,0.0,1.0,3,0.0,0.0,1.0,1.0,C
19,69,1.0,1.0,1.0,6,67,1.0,0.0,4,2.0,2.0,1.0,2.0,4,0.0,2.0,1.0,0.0,D
16,85,1.0,2.0,1.0,7,91,2.0,1.0,0,1.0,1.0,0.0,1.0,2,0.0,2.0,1.0,0.0,D
26,90,1.0,0.0,1.0,7,84,0.0,1.0,1,1.0,1.0,0.0,2.0,3,0.0,0.0,1.0,0.0,C
16,99,2.0,1.0,1.0,5,73,2.0,1.0,1,1.0,1.0,1.0,2.0,5,1.0,1.0,2.0,0.0,C
31,67,0.0,2.0,1.0,5,76,1.0,1.0,2,1.0,2.0,0.0,2.0,4,0.0,1.0,0.0,0.0,C
24,91,2.0,0.0,1.0,6,59,1.0,1.0,0,0.0,1.0,1.0,1.0,4,0.0,0.0,0.0,0.0,D
17,74,1.0,1.0,0.0,9,56,1.0,1.0,1,1.0,2.0,1.0,0.0,3,0.0,0.0,1.0,0.0,D
33,67,2.0,1.0,1.0,6,86,1.0,1.0,4,1.0,2.0,0.0,2.0,3,1.0,0.0,0.0,1.0,C
16,77,2.0,2.0,0.0,7,92,0.0,1.0,2,1.0,1.0,0.0,0.0,2,0.0,1.0,0.0,0.0,D
24,92,1.0,1.0,1.0,5,86,2.0,1.0,3,1.0,2.0,0.0,1.0,2,0.0,0.0,0.0,1.0,C
22,79,0.0,2.0,1.0,6,96,1.0,1.0,1,2.0,1.0,0.0,1.0,2,0.0,1.0,1.0,0.0,D
28,82,0.0,1.0,1.0,5,95,1.0,1.0,0,2.0,0.0,0.0,1.0,3,0.0,0.0,0.0,0.0,D
29,100,2.0,2.0,1.0,8,89,1.0,1.0,2,1.0,1.0,1.0,1.0,3,0.0,0.0,1.0,1.0,C
20,76,0.0,1.0,1.0,5,95,1.0,1.0,4,0.0,2.0,0.0,2.0,3,0.0,0.0,0.0,0.0,D
15,85,1.0,1.0,0.0,8,58,2.0,1.0,1,0.0,1.0,1.0,0.0,3,0.0,1.0,0.0,0.0,D
23,75,1.0,1.0,1.0,8,87,0.0,1.0,0,2.0,0.0,0.0,2.0,1,0.0,0.0,0.0,1.0,D
16,76,1.0,0.0,0.0,7,88,2.0,1.0,0,0.0,1.0,0.0,2.0,2,0.0,2.0,0.0,0.0,D
32,88,0.0,1.0,0.0,8,58,0.0,1.0,3,0.0,2.0,1.0,0.0,3,0.0,0.0,1.0,0.0,D
18,82,2.0,0.0,1.0,8,50,1.0,1.0,1,2.0,1.0,0.0,2.0,3,0.0,0.0,1.0,0.0,D
21,91,1.0,2.0,0.0,5,72,1.0,1.0,3,0.0,1.0,0.0,0.0,3,1.0,0.0,0.0,1.0,D
12,64,1.0,1.0,0.0,9,51,0.0,0.0,2,0.0,1.0,0.0,1.0,4,0.0,1.0,0.0,0.0,E
14,68,1.0,2.0,0.0,7,76,1.0,1.0,2,2.0,1.0,0.0,2.0,3,0.0,0.0,0.0,0.0,D
27,80,2.0,2.0,0.0,10,71,2.0,1.0,4,0.0,0.0,0.0,1.0,2,0.0,1.0,0.0,0.0,C
14,70,1.0,1.0,1.0,9,88,0.0,1.0,0,2.0,1.0,1.0,2.0,4,0.0,1.0,1.0,1.0,D
23,81,1.0,1.0,0.0,7,88,0.0,1.0,1,0.0,1.0,0.0,2.0,4,0.0,2.0,0.0,0.0,D
27,61,2.0,2.0,1.0,10,86,1.0,1.0,3,1.0,2.0,1.0,2.0,3,0.0,0.0,0.0,1.0,C
24,71,1.0,2.0,1.0,7,55,0.0,1.0,2,2.0,1.0,0.0,2.0,3,0.0,1.0,2.0,0.0,D
26,81,1.0,1.0,0.0,10,71,0.0,1.0,0,1.0,1.0,1.0,2.0,5,1.0,0.0,0.0,1.0,D
15,83,1.0,0.0,1.0,8,91,1.0,1.0,0,0.0,1.0,1.0,1.0,3,0.0,1.0,2.0,0.0,D
11,97,1.0,1.0,1.0,8,83,0.0,1.0,4,1.0,2.0,1.0,0.0,2,0.0,0.0,2.0,0.0,D
29,86,1.0,2.0,0.0,10,84,0.0,1.0,1,0.0,2.0,1.0,2.0,4,0.0,0.0,0.0,1.0,C
18,77,1.0,2.0,1.0,6,61,1.0,1.0,1,0.0,1.0,1.0,1.0,3,0.0,0.0,0.0,1.0,D
18,97,1.0,2.0,0.0,8,66,0.0,1.0,2,1.0,1.0,0.0,1.0,2,0.0,1.0,1.0,0.0,C
28,91,2.0,1.0,0.0,7,98,0.0,1.0,2,0.0,1.0,1.0,2.0,5,0.0,2.0,0.0,0.0,C
23,68,0.0,0.0,1.0,7,92,1.0,0.0,3,0.0,2.0,1.0,1.0,4,0.0,0.0,0.0,0.0,D
23,65,1.0,2.0,1.0,7,58,0.0,1.0,1,0.0,1.0,0.0,1.0,3,1.0,1.0,1.0,1.0,D
33,87,1.0,2.0,0.0,8,77,0.0,1.0,0,0.0,1.0,1.0,2.0,3,1.0,0.0,0.0,0.0,C
16,82,1.0,0.0,1.0,8,75,1.0,1.0,2,1.0,1.0,0.0,2.0,2,0.0,1.0,0.0,1.0,D
26,92,1.0,0.0,1.0,6,72,1.0,1.0,1,0.0,1.0,1.0,1.0,3,0.0,0.0,1.0,1.0,D
20,90,2.0,1.0,0.0,7,74,0.0,0.0,0,2.0,0.0,1.0,2.0,3,0.0,2.0,1.0,1.0,D
22,85,1.0,2.0,0.0,4,82,1.0,1.0,1,1.0,2.0,0.0,2.0,2,0.0,2.0,0.0,0.0,C
29,99,2.0,1.0,1.0,8,98,2.0,0.0,5,0.0,0.0,0.0,1.0,2,0.0,2.0,0.0,0.0,C
23,81,2.0,0.0,1.0,10,94,2.0,1.0,1,1.0,2.0,0.0,1.0,2,0.0,1.0,0.0,1.0,C
23,65,1.0,1.0,0.0,7,94,1.0,1.0,1,2.0,1.0,0.0,0.0,3,0.0,1.0,0.0,1.0,D
26,93,2.0,1.0,0.0,5,85,0.0,1.0,1,2.0,2.0,0.0,2.0,3,0.0,1.0,1.0,1.0,C
18,70,1.0,1.0,1.0,8,51,1.0,1.0,1,0.0,1.0,1.0,0.0,3,0.0,1.0,1.0,0.0,D
15,91,1.0,1.0,0.0,6,72,0.0,1.0,0,1.0,1.0,0.0,1.0,2,0.0,0.0,1.0,1.0,D
14,98,2.0,2.0,1.0,7,76,1.0,1.0,0,0.0,1.0,0.0,1.0,2,0.0,2.0,0.0,0.0,C
8,88,1.0,1.0,1.0,8,92,2.0,1.0,1,0.0,1.0,0.0,0.0,4,0.0,1.0,0.0,0.0,D
32,84,0.0,1.0,1.0,8,96,1.0,1.0,1,0.0,1.0,0.0,2.0,3,0.0,0.0,0.0,1.0,C
13,78,1.0,1.0,1.0,9,73,1.0,1.0,0,1.0,2.0,1.0,0.0,4,0.0,0.0,0.0,0.0,D
19,75,1.0,1.0,0.0,7,65,0.0,1.0,0,0.0,0.0,1.0,1.0,4,0.0,0.0,0.0,1.0,D
18,74,0.0,1.0,1.0,7,67,0.0,1.0,0,0.0,1.0,0.0,2.0,3,0.0,0.0,0.0,0.0,D
22,85,2.0,1.0,0.0,8,79,2.0,1.0,5,1.0,2.0,0.0,1.0,2,0.0,0.0,0.0,1.0,C
25,90,1.0,1.0,1.0,7,64,1.0,1.0,2,1.0,2.0,0.0,2.0,2,0.0,0.0,1.0,0.0,C
25,87,2.0,2.0,1.0,6,96,0.0,0.0,3,1.0,1.0,0.0,2.0,2,0.0,0.0,1.0,1.0,C
17,68,1.0,2.0,1.0,8,71,1.0,1.0,1,1.0,2.0,1.0,1.0,2,0.0,0.0,0.0,0.0,D
19,80,1.0,1.0,1.0,5,100,1.0,1.0,0,1.0,1.0,0.0,1.0,3,0.0,0.0,0.0,1.0,D
22,92,0.0,2.0,1.0,7,55,0.0,1.0,1,0.0,1.0,0.0,2.0,4,0.0,0.0,1.0,1.0,D
19,79,1.0,2.0,1.0,5,59,1.0,1.0,2,0.0,1.0,1.0,1.0,2,0.0,2.0,2.0,0.0,D
30,81,1.0,2.0,0.0,6,76,1.0,1.0,0,2.0,1.0,0.0,2.0,3,0.0,2.0,0.0,0.0,C
23,91,2.0,1.0,0.0,6,93,1.0,1.0,3,0.0,0.0,0.0,1.0,3,0.0,0.0,1.0,1.0,C
24,86,1.0,2.0,0.0,6,68,0.0,1.0,3,0.0,2.0,0.0,2.0,3,1.0,1.0,1.0,1.0,C
24,76,1.0,1.0,0.0,9,92,1.0,1.0,1,1.0,0.0,0.0,1.0,3,0.0,2.0,0.0,1.0,D
27,96,1.0,2.0,0.0,9,71,0.0,1.0,0,0.0,1.0,1.0,2.0,4,0.0,1.0,0.0,1.0,C
21,67,0.0,1.0,1.0,9,93,2.0,1.0,1,0.0,2.0,0.0,1.0,3,0.0,1.0,0.0,0.0,D
12,100,1.0,1.0,0.0,7,64,1.0,1.0,1,1.0,2.0,0.0,2.0,6,0.0,0.0,0.0,0.0,D
22,65,0.0,1.0,1.0,6,74,2.0,1.0,2,1.0,1.0,0.0,2.0,1,0.0,1.0,0.0,0.0,D
16,61,2.0,2.0,0.0,8,64,1.0,1.0,1,0.0,2.0,0.0,2.0,3,0.0,0.0,2.0,0.0,D
17,96,2.0,2.0,0.0,7,61,0.0,1.0,1,0.0,2.0,0.0,2.0,1,0.0,1.0,1.0,1.0,D
24,70,1.0,1.0,1.0,7,71,1.0,1.0,1,1.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,D
27,89,1.0,0.0,0.0,4,67,1.0,1.0,2,0.0,0.0,1.0,1.0,4,0.0,1.0,0.0,1.0,D
20,92,0.0,2.0,1.0,8,89,1.0,1.0,1,0.0,1.0,0.0,1.0,3,0.0,0.0,1.0,1.0,D
30,100,2.0,1.0,1.0,7,68,0.0,1.0,2,1.0,1.0,1.0,1.0,2,0.0,2.0,0.0,1.0,C
21,72,2.0,2.0,1.0,8,100,1.0,1.0,3,0.0,2.0,1.0,2.0,3,0.0,1.0,2.0,0.0,C
36,88,1.0,2.0,0.0,8,99,2.0,1.0,0,0.0,1.0,1.0,0.0,3,0.0,1.0,0.0,1.0,C
23,65,1.0,1.0,1.0,6,96,1.0,1.0,0,0.0,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,D
9,76,1.0,1.0,0.0,7,79,1.0,1.0,1,1.0,1.0,0.0,0.0,3,0.0,1.0,0.0,0.0,D
25,94,2.0,2.0,0.0,5,71,0.0,1.0,4,1.0,2.0,0.0,0.0,4,0.0,1.0,0.0,1.0,C
22,75,2.0,2.0,1.0,9,66,0.0,1.0,0,0.0,1.0,1.0,1.0,2,0.0,2.0,0.0,0.0,D
28,84,1.0,1.0,1.0,8,51,1.0,0.0,3,1.0,1.0,0.0,2.0,4,0.0,2.0,0.0,1.0,C
24,80,2.0,0.0,1.0,6,82,1.0,1.0,1,0.0,2.0,0.0,1.0,3,0.0,1.0,1.0,1.0,D
19,86,2.0,1.0,0.0,8,78,1.0,1.0,2,1.0,1.0,0.0,0.0,4,0.0,1.0,0.0,1.0,D
13,99,1.0,2.0,0.0,7,81,1.0,1.0,0,1.0,1.0,0.0,2.0,4,0.0,2.0,0.0,0.0,C
19,62,2.0,1.0,1.0,6,79,0.0,1.0,7,1.0,1.0,0.0,1.0,2,0.0,0.0,0.0,1.0,D
15,83,1.0,1.0,1.0,7,57,0.0,1.0,0,1.0,1.0,1.0,2.0,3,0.0,2.0,0.0,0.0,D
17,95,1.0,0.0,1.0,8,85,0.0,0.0,1,0.0,2.0,1.0,0.0,2,0.0,1.0,1.0,1.0,D
24,79,0.0,0.0,1.0,8,68,2.0,1.0,2,0.0,1.0,1.0,0.0,2,0.0,0.0,0.0,0.0,D
30,63,1.0,1.0,0.0,10,76,1.0,1.0,1,1.0,1.0,0.0,1.0,4,0.0,2.0,1.0,1.0,D
22,82,2.0,1.0,0.0,7,68,2.0,1.0,2,0.0,1.0,1.0,1.0,4,0.0,2.0,0.0,0.0,C
13,73,1.0,1.0,1.0,7,51,1.0,1.0,1,0.0,1.0,0.0,2.0,4,0.0,2.0,0.0,0.0,D
23,66,0.0,0.0,0.0,8,94,0.0,1.0,1,1.0,2.0,1.0,1.0,3,0.0,2.0,1.0,0.0,D
27,94,1.0,1.0,1.0,7,57,1.0,1.0,1,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,C
16,81,1.0,2.0,1.0,6,79,1.0,1.0,2,0.0,2.0,0.0,2.0,3,0.0,1.0,1.0,1.0,D
19,97,1.0,0.0,0.0,6,94,1.0,1.0,2,2.0,1.0,0.0,1.0,4,0.0,2.0,0.0,0.0,C
20,92,1.0,2.0,1.0,4,61,1.0,1.0,2,2.0,1.0,0.0,1.0,4,0.0,1.0,0.0,0.0,C
15,88,0.0,0.0,1.0,8,71,1.0,0.0,1,0.0,0.0,1.0,2.0,2,0.0,2.0,1.0,0.0,D
24,60,2.0,0.0,1.0,5,69,1.0,1.0,1,1.0,2.0,0.0,1.0,5,0.0,0.0,1.0,0.0,D
19,77,2.0,1.0,1.0,6,54,0.0,1.0,3,2.0,1.0,1.0,0.0,2,0.0,1.0,1.0,0.0,D
15,96,2.0,1.0,0.0,7,74,1.0,1.0,2,0.0,0.0,1.0,2.0,2,0.0,0.0,2.0,0.0,D
17,67,2.0,1.0,1.0,10,51,1.0,1.0,3,0.0,1.0,0.0,2.0,5,0.0,0.0,0.0,0.0,D
24,71,1.0,1.0,1.0,5,74,1.0,1.0,1,1.0,1.0,1.0,2.0,3,0.0,0.0,0.0,0.0,D
18,81,1.0,0.0,1.0,10,55,0.0,1.0,3,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,D
30,71,2.0,1.0,1.0,9,95,2.0,0.0,1,1.0,1.0,0.0,1.0,4,0.0,1.0,0.0,0.0,C
18,68,1.0,2.0,1.0,8,83,0.0,1.0,1,0.0,1.0,0.0,2.0,2,0.0,1.0,0.0,0.0,D
21,84,1.0,0.0,0.0,9,53,0.0,1.0,2,1.0,2.0,0.0,0.0,3,0.0,0.0,1.0,1.0,D
26,64,2.0,1.0,0.0,8,91,2.0,1.0,1,1.0,1.0,0.0,2.0,4,0.0,0.0,0.0,0.0,D
11,62,1.0,2.0,1.0,4,68,1.0,1.0,2,2.0,1.0,0.0,0.0,3,0.0,0.0,1.0,0.0,D
11,89,1.0,1.0,1.0,5,63,1.0,1.0,0,1.0,1.0,0.0,1.0,2,0.0,1.0,0.0,1.0,D
28,82,1.0,1.0,1.0,6,80,1.0,1.0,1,0.0,1.0,1.0,1.0,5,0.0,0.0,2.0,1.0,D
17,77,1.0,1.0,0.0,7,54,0.0,1.0,1,0.0,2.0,0.0,2.0,2,0.0,1.0,0.0,0.0,D
35,83,1.0,0.0,0.0,6,53,1.0,1.0,1,0.0,1.0,1.0,1.0,2,0.0,0.0,0.0,1.0,D
17,75,2.0,1.0,1.0,8,81,0.0,1.0,3,2.0,1.0,0.0,1.0,3,1.0,2.0,0.0,0.0,D
21,97,1.0,2.0,1.0,7,99,2.0,1.0,1,1.0,2.0,0.0,1.0,1,0.0,2.0,1.0,0.0,C
29,62,2.0,1.0,1.0,8,74,1.0,1.0,1,0.0,1.0,1.0,0.0,3,1.0,1.0,0.0,0.0,D
32,87,1.0,2.0,1.0,7,71,1.0,1.0,0,2.0,0.0,0.0,1.0,4,1.0,1.0,0.0,0.0,C
32,96,1.0,0.0,1.0,7,97,0.0,1.0,1,0.0,1.0,0.0,1.0,5,0.0,1.0,1.0,0.0,C
27,92,2.0,1.0,0.0,6,62,2.0,1.0,0,1.0,2.0,0.0,2.0,4,0.0,1.0,0.0,0.0,C
26,67,0.0,1.0,1.0,5,62,2.0,1.0,0,1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,D
24,72,2.0,1.0,1.0,7,95,1.0,1.0,3,0.0,1.0,0.0,0.0,2,0.0,2.0,0.0,0.0,D
25,89,0.0,0.0,1.0,6,82,2.0,1.0,2,0.0,1.0,0.0,1.0,6,0.0,2.0,0.0,0.0,C
17,63,2.0,1.0,0.0,9,53,2.0,1.0,1,0.0,2.0,0.0,1.0,4,0.0,1.0,1.0,0.0,D
15,92,1.0,2.0,1.0,5,84,1.0,1.0,0,2.0,0.0,0.0,2.0,5,0.0,0.0,1.0,1.0,D
20,89,2.0,2.0,1.0,10,91,0.0,1.0,3,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.0,C
19,89,2.0,0.0,1.0,7,64,1.0,1.0,2,0.0,1.0,0.0,2.0,4,1.0,2.0,1.0,1.0,D
17,64,0.0,2.0,0.0,7,69,1.0,1.0,1,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,1.0,D
24,89,0.0,2.0,1.0,6,60,1.0,1.0,1,0.0,1.0,1.0,1.0,2,0.0,0.0,0.0,0.0,D
26,87,1.0,1.0,1.0,8,82,2.0,1.0,1,0.0,1.0,0.0,0.0,2,0.0,2.0,0.0,0.0,C
21,93,1.0,0.0,1.0,7,83,0.0,0.0,1,2.0,2.0,0.0,1.0,3,1.0,0.0,1.0,0.0,D
29,62,0.0,2.0,1.0,7,53,2.0,1.0,0,0.0,1.0,1.0,2.0,3,0.0,1.0,1.0,1.0,D
13,61,0.0,1.0,1.0,8,84,2.0,0.0,1,1.0,2.0,0.0,1.0,3,1.0,2.0,2.0,0.0,D
19,75,1.0,2.0,1.0,8,83,2.0,1.0,2,2.0,1.0,0.0,1.0,2,0.0,0.0,0.0,0.0,D
16,66,0.0,1.0,1.0,9,52,1.0,1.0,1,1.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,E
20,97,2.0,1.0,1.0,6,81,2.0,1.0,2,0.0,0.0,0.0,1.0,3,0.0,0.0,1.0,0.0,C
29,94,0.0,1.0,1.0,7,95,1.0,0.0,2,0.0,1.0,0.0,1.0,3,1.0,1.0,1.0,0.0,C
24,60,0.0,0.0,0.0,7,66,1.0,1.0,1,1.0,2.0,0.0,1.0,4,0.0,1.0,0.0,1.0,D
14,67,1.0,1.0,0.0,10,53,1.0,1.0,2,2.0,1.0,0.0,1.0,3,0.0,1.0,0.0,0.0,D
31,61,2.0,1.0,0.0,7,84,1.0,1.0,2,1.0,1.0,1.0,1.0,3,0.0,0.0,0.0,0.0,D
27,73,1.0,1.0,0.0,8,80,0.0,1.0,3,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,1.0,D
23,96,1.0,1.0,1.0,8,99,2.0,1.0,3,0.0,0.0,0.0,2.0,4,0.0,0.0,0.0,1.0,C
19,64,0.0,1.0,0.0,8,62,1.0,1.0,0,2.0,1.0,0.0,2.0,4,1.0,1.0,0.0,0.0,D
14,84,1.0,1.0,1.0,8,70,1.0,1.0,1,0.0,2.0,0.0,1.0,5,0.0,1.0,0.0,0.0,D
18,78,1.0,0.0,0.0,6,73,1.0,1.0,1,2.0,2.0,0.0,2.0,2,0.0,0.0,1.0,1.0,D
27,98,0.0,1.0,1.0,6,93,0.0,0.0,5,2.0,2.0,0.0,2.0,3,0.0,0.0,1.0,1.0,
31,65,1.0,0.0,1.0,7,71,1.0,1.0,1,0.0,1.0,0.0,1.0,4,0.0,0.0,1.0,0.0,D
29,68,1.0,1.0,0.0,4,89,1.0,1.0,0,1.0,1.0,1.0,1.0,4,1.0,1.0,0.0,0.0,D
17,61,1.0,2.0,1.0,7,58,0.0,1.0,2,0.0,1.0,0.0,2.0,3,1.0,0.0,0.0,1.0,D
13,77,1.0,1.0,0.0,6,70,1.0,1.0,3,1.0,2.0,0.0,1.0,4,1.0,0.0,0.0,0.0,D
21,71,2.0,0.0,0.0,7,58,2.0,1.0,1,1.0,2.0,0.0,2.0,3,1.0,1.0,2.0,1.0,D
9,95,1.0,1.0,1.0,7,97,1.0,1.0,1,0.0,0.0,0.0,1.0,2,0.0,1.0,0.0,0.0,D
22,84,1.0,1.0,1.0,5,59,1.0,1.0,0,2.0,2.0,1.0,2.0,3,0.0,1.0,0.0,1.0,D
19,85,2.0,1.0,1.0,9,71,0.0,1.0,1,1.0,2.0,0.0,2.0,2,0.0,2.0,1.0,1.0,D
17,81,2.0,1.0,0.0,7,54,1.0,1.0,4,0.0,1.0,0.0,2.0,3,0.0,0.0,0.0,1.0,D
10,64,1.0,2.0,0.0,8,96,1.0,1.0,1,1.0,1.0,0.0,1.0,3,0.0,0.0,1.0,0.0,D
23,78,0.0,2.0,0.0,7,81,1.0,1.0,0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,D
17,100,2.0,1.0,0.0,8,98,0.0,1.0,0,1.0,2.0,0.0,2.0,4,0.0,1.0,0.0,0.0,C
13,93,1.0,1.0,1.0,5,52,0.0,1.0,2,1.0,1.0,0.0,2.0,3,0.0,1.0,0.0,1.0,D
3,96,2.0,2.0,1.0,9,59,1.0,1.0,2,0.0,1.0,0.0,0.0,3,0.0,1.0,1.0,1.0,D
20,93,0.0,0.0,1.0,8,69,1.0,1.0,2,0.0,1.0,0.0,1.0,4,0.0,0.0,1.0,0.0,D
31,64,2.0,0.0,1.0,7,81,0.0,1.0,1,1.0,1.0,0.0,2.0,4,0.0,0.0,0.0,1.0,D
30,69,1.0,1.0,1.0,7,66,1.0,1.0,0,1.0,0.0,0.0,2.0,4,0.0,2.0,0.0,1.0,D
17,60,2.0,1.0,1.0,9,86,1.0,1.0,0,0.0,2.0,0.0,2.0,2,0.0,0.0,0.0,0.0,D
16,72,1.0,2.0,0.0,6,58,0.0,1.0,1,1.0,1.0,0.0,0.0,2,0.0,0.0,2.0,0.0,D
23,64,2.0,1.0,1.0,5,80,0.0,1.0,3,1.0,2.0,0.0,0.0,2,1.0,1.0,1.0,1.0,D
14,79,1.0,1.0,1.0,6,70,1.0,1.0,1,0.0,1.0,0.0,2.0,6,0.0,1.0,1.0,0.0,D
22,87,1.0,2.0,1.0,7,75,1.0,1.0,0,1.0,2.0,0.0,2.0,2,1.0,1.0,0.0,1.0,C
25,95,0.0,1.0,0.0,7,78,1.0,1.0,7,0.0,1.0,0.0,2.0,4,0.0,0.0,0.0,0.0,C
27,90,2.0,1.0,1.0,9,53,1.0,1.0,1,1.0,2.0,0.0,2.0,2,0.0,2.0,0.0,1.0,C
19,98,1.0,0.0,1.0,6,96,1.0,0.0,2,0.0,1.0,1.0,0.0,2,0.0,0.0,1.0,0.0,D
19,62,1.0,0.0,0.0,6,89,2.0,1.0,3,1.0,1.0,0.0,2.0,1,0.0,0.0,1.0,0.0,D
15,60,1.0,0.0,1.0,5,72,2.0,1.0,2,2.0,2.0,0.0,2.0,2,0.0,0.0,0.0,0.0,D
15,86,2.0,1.0,1.0,8,77,1.0,1.0,0,1.0,1.0,0.0,2.0,3,0.0,2.0,0.0,0.0,D
19,72,1.0,2.0,0.0,5,52,1.0,1.0,2,1.0,1.0,0.0,1.0,3,0.0,2.0,0.0,0.0,D
22,70,1.0,2.0,1.0,8,75,2.0,1.0,0,1.0,1.0,1.0,2.0,3,0.0,2.0,0.0,0.0,D
25,73,2.0,1.0,1.0,6,71,0.0,1.0,0,0.0,1.0,1.0,2.0,3,0.0,1.0,2.0,1.0,D
15,71,2.0,2.0,1.0,6,69,0.0,1.0,2,0.0,2.0,1.0,0.0,4,0.0,1.0,0.0,1.0,D
